x,y,Prediction,Target,Hits,Hits Labeled
65.28984,-0.7170813,2,2,1,Correct Predictions
-10.784912,63.203716,3,3,1,Correct Predictions
21.07819,-31.775616,2,2,1,Correct Predictions
23.748787,-40.54582,2,2,1,Correct Predictions
47.94956,34.73777,3,3,1,Correct Predictions
32.166935,-88.561615,3,3,1,Correct Predictions
-2.8820386,-57.85842,4,4,1,Correct Predictions
55.251007,14.271511,2,2,1,Correct Predictions
26.65402,53.729744,3,3,1,Correct Predictions
-53.149242,-58.303516,4,4,1,Correct Predictions
20.855228,87.51405,3,3,1,Correct Predictions
-73.01792,-0.17883277,3,3,1,Correct Predictions
-100.506355,-17.972504,4,4,1,Correct Predictions
70.92382,56.89028,3,3,1,Correct Predictions
-50.67836,29.666517,1,1,1,Correct Predictions
19.16824,91.5231,3,3,1,Correct Predictions
47.70787,-53.269276,2,2,1,Correct Predictions
-48.731018,39.975964,1,1,1,Correct Predictions
13.190745,-18.044683,2,2,1,Correct Predictions
-44.18901,46.370396,1,1,1,Correct Predictions
-24.041862,67.39313,3,3,1,Correct Predictions
1.6830723,67.6631,4,4,1,Correct Predictions
-56.247845,-13.430513,3,3,1,Correct Predictions
25.782589,83.1455,3,3,1,Correct Predictions
21.609106,48.349667,3,3,1,Correct Predictions
11.348546,30.323853,3,3,1,Correct Predictions
-0.9449415,-25.382814,2,2,1,Correct Predictions
30.52564,-8.117413,3,3,1,Correct Predictions
52.828526,-50.321384,2,2,1,Correct Predictions
15.810252,-24.691061,2,4,0,Incorrect Predictions
-36.57769,76.205536,3,1,0,Incorrect Predictions
-60.79344,-11.329376,3,3,1,Correct Predictions
-3.6259346,-31.554268,2,2,1,Correct Predictions
19.300547,-60.52639,3,3,1,Correct Predictions
-47.19759,-8.658193,3,3,1,Correct Predictions
1.310251,43.68003,2,2,1,Correct Predictions
15.467886,-37.65251,2,2,1,Correct Predictions
-2.7698367,56.03415,3,3,1,Correct Predictions
-40.51852,-30.758501,4,4,1,Correct Predictions
-26.610231,9.451334,1,1,1,Correct Predictions
73.88002,34.907085,3,3,1,Correct Predictions
27.46185,-42.144142,2,2,1,Correct Predictions
-52.857555,63.335983,1,1,1,Correct Predictions
-3.567,-65.538345,2,2,1,Correct Predictions
91.75993,41.759903,3,3,1,Correct Predictions
79.59502,-46.597363,2,2,1,Correct Predictions
-78.47069,35.211075,1,1,1,Correct Predictions
-91.61445,10.675934,1,1,1,Correct Predictions
18.714794,30.41493,3,3,1,Correct Predictions
4.931156,-13.76143,2,2,1,Correct Predictions
-16.193739,77.89167,3,3,1,Correct Predictions
63.307343,-52.15481,2,2,1,Correct Predictions
-1.0127677,-82.48128,4,4,1,Correct Predictions
79.77522,3.003317,2,2,1,Correct Predictions
23.860287,56.40056,3,3,1,Correct Predictions
-57.796875,-9.980259,3,1,0,Incorrect Predictions
-86.48364,24.384945,1,1,1,Correct Predictions
22.664104,50.586655,3,3,1,Correct Predictions
-47.264923,-8.814772,3,3,1,Correct Predictions
47.985863,-32.90702,2,2,1,Correct Predictions
72.080635,-39.549366,2,2,1,Correct Predictions
79.90233,1.038563,2,2,1,Correct Predictions
46.127495,34.719074,3,3,1,Correct Predictions
50.76414,41.80024,3,3,1,Correct Predictions
71.02313,75.70848,3,3,1,Correct Predictions
51.928352,37.23512,3,3,1,Correct Predictions
63.814575,77.74372,3,3,1,Correct Predictions
71.275955,-25.770931,2,2,1,Correct Predictions
9.579939,16.211895,3,3,1,Correct Predictions
-38.83397,-86.28409,4,4,1,Correct Predictions
74.87887,16.094728,3,3,1,Correct Predictions
-31.971989,60.833485,1,1,1,Correct Predictions
39.3731,92.78747,3,3,1,Correct Predictions
-49.91016,-11.368664,3,3,1,Correct Predictions
1.5468292,-36.362415,3,3,1,Correct Predictions
71.066154,-15.28715,2,2,1,Correct Predictions
-28.631355,-6.118591,3,3,1,Correct Predictions
52.306366,37.146267,3,3,1,Correct Predictions
34.58923,-15.639362,2,3,0,Incorrect Predictions
-2.1603456,57.57036,3,3,1,Correct Predictions
54.851482,-39.225803,2,2,1,Correct Predictions
63.42052,15.605637,3,3,1,Correct Predictions
-55.95382,65.75984,1,1,1,Correct Predictions
-23.30275,90.07257,3,3,1,Correct Predictions
3.6791098,12.61317,3,3,1,Correct Predictions
-34.119503,-7.526212,3,3,1,Correct Predictions
-25.87845,-101.45999,4,4,1,Correct Predictions
-62.26977,-10.404468,3,3,1,Correct Predictions
-10.664989,-60.045635,4,4,1,Correct Predictions
-41.287243,-88.70392,4,4,1,Correct Predictions
-66.27931,11.665753,1,1,1,Correct Predictions
-9.566322,11.7937565,2,3,0,Incorrect Predictions
45.205116,36.878803,3,3,1,Correct Predictions
80.6099,-21.365812,2,2,1,Correct Predictions
-27.569283,-26.050293,4,4,1,Correct Predictions
9.164766,65.46689,3,3,1,Correct Predictions
19.26073,88.41796,3,3,1,Correct Predictions
63.876896,-8.237951,2,2,1,Correct Predictions
93.44083,-21.69391,2,2,1,Correct Predictions
-12.101022,-46.698654,2,2,1,Correct Predictions
-66.21282,-81.96309,4,4,1,Correct Predictions
81.46454,6.552842,2,2,1,Correct Predictions
20.194042,34.129692,3,2,0,Incorrect Predictions
-68.71212,23.351078,1,1,1,Correct Predictions
57.832935,-0.30512562,2,2,1,Correct Predictions
-15.604517,-18.036768,2,4,0,Incorrect Predictions
-19.585878,9.859925,3,2,0,Incorrect Predictions
-20.889503,38.69209,1,1,1,Correct Predictions
59.405468,-30.0305,2,2,1,Correct Predictions
25.559258,-84.15668,3,3,1,Correct Predictions
11.861884,55.47019,3,3,1,Correct Predictions
-40.830696,32.812824,1,1,1,Correct Predictions
-34.01147,-72.048195,4,4,1,Correct Predictions
10.601928,30.679365,3,3,1,Correct Predictions
-16.286417,11.510281,2,2,1,Correct Predictions
20.095598,-53.221554,1,2,0,Incorrect Predictions
-14.8650055,78.44081,3,3,1,Correct Predictions
-87.213394,25.61224,1,1,1,Correct Predictions
-28.659422,-38.29736,4,4,1,Correct Predictions
-67.53883,-84.92429,4,4,1,Correct Predictions
27.082552,-92.09548,3,3,1,Correct Predictions
-23.855982,89.89113,3,3,1,Correct Predictions
-44.87631,11.147342,1,1,1,Correct Predictions
-38.06716,63.053127,1,1,1,Correct Predictions
-12.223784,87.37801,3,3,1,Correct Predictions
13.663322,66.54956,3,3,1,Correct Predictions
43.24533,59.890224,3,3,1,Correct Predictions
10.420598,-92.047646,4,4,1,Correct Predictions
8.846284,65.51707,3,3,1,Correct Predictions
-49.887894,77.92882,1,1,1,Correct Predictions
49.062107,-70.88508,2,2,1,Correct Predictions
55.83647,77.78459,3,3,1,Correct Predictions
-51.03597,56.148415,1,1,1,Correct Predictions
-38.19303,62.45418,1,1,1,Correct Predictions
-6.257098,38.367996,2,2,1,Correct Predictions
-6.7375317,45.70468,3,2,0,Incorrect Predictions
-86.57455,-8.304189,3,3,1,Correct Predictions
-84.71031,21.414448,1,1,1,Correct Predictions
29.831676,-81.10857,3,3,1,Correct Predictions
-41.37915,-48.288597,4,4,1,Correct Predictions
52.968937,-10.802659,2,2,1,Correct Predictions
-32.294052,-63.21685,2,2,1,Correct Predictions
-35.044155,34.211433,1,1,1,Correct Predictions
25.253578,61.99573,3,3,1,Correct Predictions
56.737713,-30.183872,2,2,1,Correct Predictions
-4.984205,18.95196,2,3,0,Incorrect Predictions
72.74073,59.981617,3,3,1,Correct Predictions
-39.133224,-26.966427,4,4,1,Correct Predictions
-57.412388,-57.056103,4,4,1,Correct Predictions
77.045425,-35.302025,2,2,1,Correct Predictions
62.059223,8.922302,2,2,1,Correct Predictions
65.18423,42.648125,3,2,0,Incorrect Predictions
77.54832,56.482727,3,3,1,Correct Predictions
-47.735252,-65.11741,4,4,1,Correct Predictions
29.592228,84.83438,3,3,1,Correct Predictions
-17.235054,-46.228466,4,4,1,Correct Predictions
1.0269241,-3.59352,4,4,1,Correct Predictions
60.055473,-35.23957,2,2,1,Correct Predictions
23.007984,-56.84749,2,2,1,Correct Predictions
2.6208117,88.64179,3,3,1,Correct Predictions
73.220856,26.670477,2,2,1,Correct Predictions
-5.000587,-5.770568,1,1,1,Correct Predictions
12.941168,37.26667,3,3,1,Correct Predictions
-40.47845,-26.154884,4,4,1,Correct Predictions
51.61461,49.68196,3,3,1,Correct Predictions
19.453941,91.7922,3,3,1,Correct Predictions
-33.057373,-6.8794374,3,3,1,Correct Predictions
69.0133,7.2159114,2,2,1,Correct Predictions
17.654356,86.616646,3,3,1,Correct Predictions
17.86715,-53.12871,3,3,1,Correct Predictions
43.250286,66.642944,3,3,1,Correct Predictions
-44.65867,34.39312,1,1,1,Correct Predictions
-53.60691,33.77182,1,4,0,Incorrect Predictions
-65.18173,-78.975426,4,4,1,Correct Predictions
26.817478,66.918106,3,3,1,Correct Predictions
-12.458308,-87.65507,4,4,1,Correct Predictions
-4.0281467,-29.098558,2,2,1,Correct Predictions
-28.361288,-9.778061,3,3,1,Correct Predictions
-1.7493616,-12.121173,4,4,1,Correct Predictions
-8.1970825,-12.158887,2,2,1,Correct Predictions
-65.39911,10.230619,1,1,1,Correct Predictions
-80.85506,-4.8209453,3,3,1,Correct Predictions
76.45611,69.35133,3,3,1,Correct Predictions
-3.8800187,-57.80127,4,4,1,Correct Predictions
-53.42098,-72.05954,4,4,1,Correct Predictions
47.417694,4.0570383,2,2,1,Correct Predictions
85.02428,-33.484653,2,2,1,Correct Predictions
-33.83322,-21.741346,4,4,1,Correct Predictions
10.320875,-44.256626,2,2,1,Correct Predictions
-26.537495,37.52829,1,1,1,Correct Predictions
-59.655148,31.648037,1,1,1,Correct Predictions
55.567013,-24.160038,2,2,1,Correct Predictions
-89.77226,47.788136,1,1,1,Correct Predictions
70.089554,75.194954,3,3,1,Correct Predictions
-1.8296052,-61.937687,2,2,1,Correct Predictions
82.57213,7.7483463,2,2,1,Correct Predictions
-66.808136,39.277813,1,1,1,Correct Predictions
-13.540082,-16.53268,2,2,1,Correct Predictions
-61.04911,3.8044546,4,4,1,Correct Predictions
-39.6749,-45.634403,4,4,1,Correct Predictions
-24.761436,-102.6334,4,4,1,Correct Predictions
5.009297,91.34478,3,3,1,Correct Predictions
73.44848,62.206524,3,3,1,Correct Predictions
-44.409813,-73.44571,4,4,1,Correct Predictions
0.88140124,-15.224781,2,2,1,Correct Predictions
11.398562,-40.76341,2,3,0,Incorrect Predictions
-35.565613,59.808907,1,1,1,Correct Predictions
-1.108009,-14.736275,2,2,1,Correct Predictions
-30.355614,-71.80103,4,4,1,Correct Predictions
-3.3854592,38.739403,2,2,1,Correct Predictions
-100.92817,-18.395452,4,4,1,Correct Predictions
87.689835,-42.99855,2,2,1,Correct Predictions
72.526665,48.96525,3,3,1,Correct Predictions
17.692453,-23.561243,2,2,1,Correct Predictions
23.95503,-29.775862,2,2,1,Correct Predictions
8.912191,53.06032,2,2,1,Correct Predictions
24.148655,-79.17584,3,3,1,Correct Predictions
20.734179,-96.685135,3,3,1,Correct Predictions
-19.47415,-8.691449,2,2,1,Correct Predictions
-43.111267,45.448784,1,1,1,Correct Predictions
-39.07571,25.963932,1,1,1,Correct Predictions
13.08049,37.87331,2,2,1,Correct Predictions
26.702913,13.809215,3,3,1,Correct Predictions
61.543568,74.29393,3,3,1,Correct Predictions
-83.035736,35.12725,1,1,1,Correct Predictions
-64.45314,-20.006363,3,3,1,Correct Predictions
-4.5158625,45.50429,3,3,1,Correct Predictions
80.9357,-37.892593,2,2,1,Correct Predictions
64.888245,29.78657,2,2,1,Correct Predictions
-82.2937,-48.092674,4,4,1,Correct Predictions
37.574974,77.69776,3,3,1,Correct Predictions
-84.05066,38.40048,1,1,1,Correct Predictions
-63.325336,33.699554,1,1,1,Correct Predictions
44.89076,-11.7109375,2,2,1,Correct Predictions
-38.58869,-58.2018,4,4,1,Correct Predictions
80.89473,-9.822669,2,2,1,Correct Predictions
-33.344646,-27.473139,4,4,1,Correct Predictions
-62.579967,48.333443,1,1,1,Correct Predictions
55.01996,59.144623,3,3,1,Correct Predictions
53.46092,-75.601364,3,3,1,Correct Predictions
8.085508,51.78663,2,2,1,Correct Predictions
-53.971256,31.603186,1,1,1,Correct Predictions
-52.680496,-32.215584,4,4,1,Correct Predictions
57.785248,57.427742,3,3,1,Correct Predictions
13.899943,-43.588657,2,2,1,Correct Predictions
-70.55107,34.761093,1,1,1,Correct Predictions
-81.26533,26.33811,1,1,1,Correct Predictions
-49.751923,-4.636016,3,3,1,Correct Predictions
-38.501125,-83.342186,4,4,1,Correct Predictions
64.75498,71.66928,3,3,1,Correct Predictions
-17.427649,-53.475357,4,4,1,Correct Predictions
-41.855907,16.7234,1,1,1,Correct Predictions
25.58096,30.967663,3,3,1,Correct Predictions
-51.226597,76.73106,1,1,1,Correct Predictions
54.003906,-16.905869,2,2,1,Correct Predictions
3.6681004,-51.447906,4,3,0,Incorrect Predictions
-21.006914,26.263987,1,1,1,Correct Predictions
-41.678333,10.805564,1,1,1,Correct Predictions
39.980522,-40.246017,2,2,1,Correct Predictions
-86.99832,26.154665,1,1,1,Correct Predictions
1.3952664,-42.69088,3,3,1,Correct Predictions
45.126823,30.071648,3,3,1,Correct Predictions
74.151474,-44.48266,2,2,1,Correct Predictions
39.74732,-25.13107,2,2,1,Correct Predictions
19.274282,-4.0029387,2,2,1,Correct Predictions
68.417534,-23.169712,2,2,1,Correct Predictions
-23.299057,90.307686,3,3,1,Correct Predictions
50.463936,-73.55819,3,3,1,Correct Predictions
-20.387016,85.090645,3,2,0,Incorrect Predictions
-16.29831,-48.675995,4,4,1,Correct Predictions
-14.933543,-90.7768,4,4,1,Correct Predictions
-42.31262,-66.38712,4,4,1,Correct Predictions
37.087223,-7.9556794,2,3,0,Incorrect Predictions
24.28543,-2.2420182,2,2,1,Correct Predictions
-72.692245,20.196985,1,1,1,Correct Predictions
56.811916,63.02792,3,3,1,Correct Predictions
81.64062,44.016655,3,3,1,Correct Predictions
17.763657,89.03651,3,3,1,Correct Predictions
14.441939,-17.783642,2,2,1,Correct Predictions
-48.74542,38.869804,1,1,1,Correct Predictions
1.7402312,-17.465342,2,2,1,Correct Predictions
-40.52306,33.517845,1,1,1,Correct Predictions
-68.60106,24.037367,1,1,1,Correct Predictions
-12.503802,-98.49655,4,4,1,Correct Predictions
68.33561,71.07232,3,3,1,Correct Predictions
-12.807942,-26.643764,3,3,1,Correct Predictions
68.52478,-50.213005,2,2,1,Correct Predictions
-31.81443,-48.582893,4,4,1,Correct Predictions
12.010041,83.804214,3,3,1,Correct Predictions
-23.682125,-18.4236,2,2,1,Correct Predictions
-59.004997,23.589287,1,1,1,Correct Predictions
25.55354,-92.4915,3,3,1,Correct Predictions
39.31892,93.21242,3,3,1,Correct Predictions
27.614109,18.050535,3,3,1,Correct Predictions
-25.502169,-36.036636,4,4,1,Correct Predictions
-12.8692255,19.915323,2,2,1,Correct Predictions
30.210861,42.003098,2,2,1,Correct Predictions
88.97949,-39.677692,2,2,1,Correct Predictions
-46.127872,1.0047815,1,1,1,Correct Predictions
-31.515102,-34.17304,4,4,1,Correct Predictions
70.97038,27.258968,3,3,1,Correct Predictions
-68.57073,22.813284,1,1,1,Correct Predictions
-50.864433,20.506838,1,1,1,Correct Predictions
36.375294,34.94737,3,2,0,Incorrect Predictions
83.37521,-33.959354,2,2,1,Correct Predictions
-14.203793,87.08591,3,3,1,Correct Predictions
61.866135,8.1920805,2,2,1,Correct Predictions
85.215324,30.496,3,3,1,Correct Predictions
38.9514,19.89526,3,3,1,Correct Predictions
-75.42716,-63.14996,4,4,1,Correct Predictions
27.635466,-25.587776,2,2,1,Correct Predictions
-73.95204,-0.4943738,3,3,1,Correct Predictions
-12.315165,-10.902793,2,2,1,Correct Predictions
4.843011,-3.3058267,3,3,1,Correct Predictions
-69.203865,-42.355755,4,4,1,Correct Predictions
-63.310596,-27.128029,3,3,1,Correct Predictions
-41.610157,17.88197,1,1,1,Correct Predictions
-57.348198,41.73787,1,1,1,Correct Predictions
62.18073,56.176918,3,3,1,Correct Predictions
23.474255,-78.50882,3,3,1,Correct Predictions
-54.62972,26.209145,1,1,1,Correct Predictions
-48.14962,19.597359,1,1,1,Correct Predictions
-14.825521,-49.598602,4,4,1,Correct Predictions
29.244999,12.708046,2,2,1,Correct Predictions
11.305653,-72.64354,2,3,0,Incorrect Predictions
43.72848,3.1047235,3,3,1,Correct Predictions
-10.157069,-11.652385,2,2,1,Correct Predictions
11.342456,46.320686,3,3,1,Correct Predictions
1.2077949,37.331882,2,2,1,Correct Predictions
74.29849,28.860706,2,2,1,Correct Predictions
3.9390283,29.887722,2,2,1,Correct Predictions
46.85408,-73.937096,2,2,1,Correct Predictions
-3.8044462,3.2709475,3,3,1,Correct Predictions
61.94979,-42.39148,2,2,1,Correct Predictions
-9.260051,42.37823,3,3,1,Correct Predictions
-46.262394,-86.80597,4,4,1,Correct Predictions
-34.839314,-59.293232,4,4,1,Correct Predictions
-52.966232,77.37178,1,1,1,Correct Predictions
71.34605,-26.205458,2,2,1,Correct Predictions
28.65702,52.838345,3,2,0,Incorrect Predictions
-58.370213,1.99434,3,3,1,Correct Predictions
48.865505,-10.496986,2,2,1,Correct Predictions
0.50884235,40.278027,2,2,1,Correct Predictions
-3.882805,2.880502,3,3,1,Correct Predictions
1.5273068,-36.36604,3,3,1,Correct Predictions
8.866605,81.04614,3,3,1,Correct Predictions
-26.52323,-9.328076,3,3,1,Correct Predictions
-72.68351,-62.386513,4,4,1,Correct Predictions
-76.26963,-0.13463005,3,3,1,Correct Predictions
59.314896,68.1329,3,3,1,Correct Predictions
35.424118,35.2446,3,3,1,Correct Predictions
-53.361343,-42.05076,4,4,1,Correct Predictions
-56.902065,-9.746697,1,3,0,Incorrect Predictions
-51.858257,-5.54749,3,3,1,Correct Predictions
90.585526,42.280884,3,3,1,Correct Predictions
-62.25029,-43.23752,4,4,1,Correct Predictions
-71.46812,47.081795,1,1,1,Correct Predictions
40.352962,-79.533104,2,2,1,Correct Predictions
-12.811766,-65.498024,4,4,1,Correct Predictions
-9.971253,51.742477,3,3,1,Correct Predictions
3.7978117,-95.455734,4,2,0,Incorrect Predictions
-51.324646,39.1023,1,1,1,Correct Predictions
-85.39818,37.099945,1,1,1,Correct Predictions
-23.829464,28.385204,1,1,1,Correct Predictions
-33.827877,-55.87899,4,4,1,Correct Predictions
63.76855,0.7101803,2,2,1,Correct Predictions
-34.453384,-87.59449,4,4,1,Correct Predictions
31.898483,34.2072,3,3,1,Correct Predictions
1.9218179,-0.6847003,3,3,1,Correct Predictions
16.3064,85.60018,3,3,1,Correct Predictions
34.340973,-12.129096,2,2,1,Correct Predictions
75.66401,-33.089344,2,2,1,Correct Predictions
36.730766,-6.745576,2,2,1,Correct Predictions
31.966742,-9.861812,3,3,1,Correct Predictions
58.0607,-36.394783,2,2,1,Correct Predictions
-99.475624,-18.478966,4,4,1,Correct Predictions
-71.08759,-2.2885408,3,3,1,Correct Predictions
62.319992,34.02123,3,3,1,Correct Predictions
33.414192,11.68959,2,2,1,Correct Predictions
40.334972,-39.669136,2,2,1,Correct Predictions
57.397682,-14.011899,2,2,1,Correct Predictions
14.62675,-55.471653,3,3,1,Correct Predictions
14.624483,-42.86114,2,2,1,Correct Predictions
-82.92404,27.817707,1,1,1,Correct Predictions
-66.33944,18.48087,1,1,1,Correct Predictions
15.862434,88.72742,3,3,1,Correct Predictions
-73.98776,44.85322,1,1,1,Correct Predictions
-30.637993,-18.963976,4,4,1,Correct Predictions
-74.15435,10.303173,1,1,1,Correct Predictions
14.667662,-38.448563,2,2,1,Correct Predictions
-26.805593,-102.617744,4,4,1,Correct Predictions
26.655363,-99.51854,3,3,1,Correct Predictions
-69.4554,-7.08922,3,3,1,Correct Predictions
-45.96434,-87.86714,4,4,1,Correct Predictions
-34.92039,-59.329273,4,4,1,Correct Predictions
-47.879505,59.836807,1,1,1,Correct Predictions
-7.123041,60.44495,3,3,1,Correct Predictions
58.49997,34.640057,3,3,1,Correct Predictions
62.096752,-30.4223,2,2,1,Correct Predictions
49.092278,-10.133505,2,2,1,Correct Predictions
12.173867,24.887295,3,3,1,Correct Predictions
21.750317,-0.14470948,2,2,1,Correct Predictions
-64.9397,-31.981945,4,4,1,Correct Predictions
87.47648,-41.54419,2,2,1,Correct Predictions
22.02367,-85.00702,3,3,1,Correct Predictions
70.1745,-31.869635,2,2,1,Correct Predictions
46.939816,-66.49844,2,2,1,Correct Predictions
36.77791,-30.55486,3,3,1,Correct Predictions
7.503562,-6.5993276,2,2,1,Correct Predictions
64.40121,18.748598,3,3,1,Correct Predictions
10.212369,-39.657967,2,2,1,Correct Predictions
-38.72302,39.682934,1,1,1,Correct Predictions
-7.912309,-11.002209,2,2,1,Correct Predictions
78.99587,-16.377726,2,2,1,Correct Predictions
61.049866,45.23495,3,3,1,Correct Predictions
-12.609336,37.23133,1,1,1,Correct Predictions
-18.103794,-6.6523986,2,2,1,Correct Predictions
-81.20844,25.501007,1,1,1,Correct Predictions
-48.66946,45.28132,1,1,1,Correct Predictions
80.88878,-37.320152,2,2,1,Correct Predictions
-35.68294,-42.909546,4,4,1,Correct Predictions
